created_at,entry_id,field1,field2,latitude,longitude,elevation,status
2021-03-14 18:58:31 MDT,56,22.60000,37.00000,,,,
2021-03-14 19:03:32 MDT,57,22.60000,37.00000,,,,
2021-03-14 19:08:32 MDT,58,22.50000,35.00000,,,,
2021-03-14 19:13:33 MDT,59,22.50000,36.00000,,,,
2021-03-14 19:18:33 MDT,60,22.60000,35.00000,,,,
2021-03-14 19:23:34 MDT,61,22.60000,37.00000,,,,
2021-03-14 19:28:34 MDT,62,22.70000,40.00000,,,,
2021-03-14 19:33:35 MDT,63,22.50000,37.00000,,,,
2021-03-14 19:38:35 MDT,64,22.60000,38.00000,,,,
2021-03-14 19:43:36 MDT,65,22.50000,37.00000,,,,
2021-03-14 19:48:36 MDT,66,22.40000,38.00000,,,,
2021-03-14 19:53:37 MDT,67,22.60000,37.00000,,,,
2021-03-14 19:58:37 MDT,68,22.30000,36.00000,,,,
2021-03-14 20:03:38 MDT,69,22.10000,36.00000,,,,
2021-03-14 20:08:38 MDT,70,22.10000,36.00000,,,,
2021-03-14 20:13:38 MDT,71,22.00000,36.00000,,,,
2021-03-14 20:18:39 MDT,72,22.10000,36.00000,,,,
2021-03-14 20:23:39 MDT,73,22.00000,37.00000,,,,
2021-03-14 20:28:40 MDT,74,22.10000,37.00000,,,,
2021-03-14 20:33:40 MDT,75,22.30000,37.00000,,,,
2021-03-14 20:38:40 MDT,76,22.40000,39.00000,,,,
2021-03-14 20:43:41 MDT,77,22.50000,40.00000,,,,
2021-03-15 20:51:22 MDT,78,25.50000,45.00000,,,,
2021-03-15 20:56:23 MDT,79,25.30000,45.00000,,,,
2021-03-15 20:58:12 MDT,80,26.60000,41.00000,,,,
2021-03-15 21:03:12 MDT,81,26.60000,41.00000,,,,
2021-03-15 21:08:13 MDT,82,27.30000,39.00000,,,,
2021-03-15 21:13:14 MDT,83,27.90000,38.00000,,,,
2021-03-15 21:18:14 MDT,84,28.40000,37.00000,,,,
2021-03-15 21:23:15 MDT,85,28.90000,35.00000,,,,
2021-03-15 21:28:16 MDT,86,28.90000,34.00000,,,,
2021-03-15 21:33:16 MDT,87,27.80000,35.00000,,,,
2021-03-15 21:38:17 MDT,88,27.10000,37.00000,,,,
2021-03-15 21:43:18 MDT,89,26.60000,38.00000,,,,
2021-03-15 21:48:19 MDT,90,26.10000,38.00000,,,,
2021-03-15 21:53:19 MDT,91,26.00000,38.00000,,,,
2021-03-15 21:58:20 MDT,92,25.80000,38.00000,,,,
2021-03-15 22:03:20 MDT,93,25.90000,37.00000,,,,
2021-03-15 22:08:21 MDT,94,26.10000,37.00000,,,,
2021-03-15 22:13:21 MDT,95,26.40000,37.00000,,,,
2021-03-15 22:18:21 MDT,96,26.40000,37.00000,,,,
2021-03-15 22:23:22 MDT,97,26.40000,36.00000,,,,
2021-03-15 22:28:23 MDT,98,26.30000,37.00000,,,,
2021-03-15 22:33:23 MDT,99,26.00000,37.00000,,,,
2021-03-15 22:38:23 MDT,100,26.00000,37.00000,,,,
2021-03-15 22:43:24 MDT,101,25.90000,36.00000,,,,
2021-03-15 22:48:24 MDT,102,25.70000,36.00000,,,,
2021-03-15 22:53:25 MDT,103,25.40000,37.00000,,,,
2021-03-15 22:58:25 MDT,104,25.40000,37.00000,,,,
2021-03-15 23:03:26 MDT,105,25.40000,37.00000,,,,
2021-03-15 23:08:27 MDT,106,25.40000,36.00000,,,,
2021-03-19 17:21:45 MDT,107,22.80000,39.00000,,,,
2021-03-19 17:26:45 MDT,108,22.60000,39.00000,,,,
2021-03-19 17:31:46 MDT,109,22.90000,39.00000,,,,
2021-03-19 17:36:47 MDT,110,23.90000,37.00000,,,,
2021-03-19 17:41:47 MDT,111,25.50000,34.00000,,,,
2021-03-19 17:46:48 MDT,112,26.60000,31.00000,,,,
2021-03-19 17:51:48 MDT,113,27.40000,29.00000,,,,
2021-03-19 17:56:49 MDT,114,28.00000,30.00000,,,,
2021-03-19 18:01:49 MDT,115,27.90000,30.00000,,,,
2021-03-19 18:06:49 MDT,116,27.50000,30.00000,,,,
2021-03-19 18:11:50 MDT,117,27.30000,29.00000,,,,
2021-03-19 18:16:51 MDT,118,26.90000,29.00000,,,,
2021-03-19 18:18:50 MDT,119,26.00000,23.00000,,,,
2021-03-19 18:23:50 MDT,120,25.90000,22.00000,,,,
2021-03-19 18:28:51 MDT,121,19.00000,30.00000,,,,
2021-03-19 18:33:52 MDT,122,15.50000,34.00000,,,,
2021-03-19 18:38:53 MDT,123,12.10000,47.00000,,,,
2021-03-19 18:43:53 MDT,124,9.50000,52.00000,,,,
2021-03-19 18:48:54 MDT,125,8.40000,58.00000,,,,
2021-03-19 18:53:54 MDT,126,7.60000,64.00000,,,,
2021-03-19 18:58:54 MDT,127,7.20000,66.00000,,,,
2021-03-19 19:03:55 MDT,128,6.80000,67.00000,,,,
2021-03-19 19:08:56 MDT,129,6.50000,64.00000,,,,
2021-03-19 19:13:56 MDT,130,6.40000,66.00000,,,,
2021-03-19 19:18:57 MDT,131,6.20000,70.00000,,,,
2021-03-19 19:23:57 MDT,132,6.30000,72.00000,,,,
2021-03-19 19:28:58 MDT,133,6.00000,76.00000,,,,
2021-03-19 19:33:58 MDT,134,5.90000,76.00000,,,,
2021-03-19 19:38:59 MDT,135,5.80000,76.00000,,,,
2021-03-19 19:43:59 MDT,136,5.80000,76.00000,,,,
2021-03-19 19:49:00 MDT,137,5.90000,77.00000,,,,
2021-03-19 19:54:00 MDT,138,5.80000,78.00000,,,,
2021-03-19 19:59:01 MDT,139,5.60000,80.00000,,,,
2021-03-19 20:04:02 MDT,140,5.60000,80.00000,,,,
2021-03-19 20:09:02 MDT,141,5.60000,80.00000,,,,
2021-03-19 20:14:02 MDT,142,5.60000,79.00000,,,,
2021-03-19 20:19:03 MDT,143,5.90000,78.00000,,,,
2021-03-19 20:24:04 MDT,144,5.90000,75.00000,,,,
2021-03-19 20:29:04 MDT,145,5.80000,75.00000,,,,
2021-03-19 20:34:05 MDT,146,6.00000,76.00000,,,,
2021-03-19 20:39:07 MDT,147,5.80000,76.00000,,,,
2021-03-19 20:44:07 MDT,148,5.60000,77.00000,,,,
2021-03-19 20:49:08 MDT,149,5.40000,78.00000,,,,
2021-03-19 20:54:08 MDT,150,5.20000,79.00000,,,,
2021-03-19 20:59:09 MDT,151,5.30000,80.00000,,,,
2021-03-19 21:04:09 MDT,152,5.20000,77.00000,,,,
2021-03-19 21:09:10 MDT,153,5.30000,76.00000,,,,
2021-03-19 21:14:11 MDT,154,5.50000,78.00000,,,,
2021-03-19 21:19:11 MDT,155,5.50000,78.00000,,,,
2021-03-19 21:24:12 MDT,156,5.40000,75.00000,,,,
2021-03-19 21:29:12 MDT,157,5.30000,79.00000,,,,
2021-03-19 21:34:13 MDT,158,5.20000,80.00000,,,,
2021-03-19 21:39:13 MDT,159,5.30000,80.00000,,,,
2021-03-19 21:44:14 MDT,160,5.70000,78.00000,,,,
2021-03-19 21:49:14 MDT,161,5.70000,78.00000,,,,
2021-03-19 21:54:15 MDT,162,5.60000,78.00000,,,,
2021-03-19 21:59:15 MDT,163,5.40000,76.00000,,,,
2021-03-19 22:04:16 MDT,164,5.50000,79.00000,,,,
2021-03-19 22:09:16 MDT,165,5.40000,76.00000,,,,
2021-03-19 22:14:17 MDT,166,5.60000,75.00000,,,,
2021-03-19 22:19:17 MDT,167,5.90000,77.00000,,,,
2021-03-19 22:24:18 MDT,168,5.80000,79.00000,,,,
2021-03-19 22:29:18 MDT,169,5.90000,77.00000,,,,
2021-03-19 22:34:19 MDT,170,5.70000,79.00000,,,,
2021-03-19 22:39:20 MDT,171,5.50000,77.00000,,,,
2021-03-19 22:44:20 MDT,172,5.40000,80.00000,,,,
2021-03-19 22:49:21 MDT,173,5.30000,81.00000,,,,
2021-03-19 22:54:21 MDT,174,5.30000,80.00000,,,,
2021-03-19 22:59:22 MDT,175,5.20000,81.00000,,,,
2021-03-19 23:04:22 MDT,176,5.20000,81.00000,,,,
2021-03-19 23:09:22 MDT,177,5.00000,83.00000,,,,
2021-03-19 23:14:23 MDT,178,5.30000,82.00000,,,,
2021-03-19 23:19:24 MDT,179,5.50000,79.00000,,,,
2021-03-19 23:24:24 MDT,180,5.70000,77.00000,,,,
2021-03-19 23:29:24 MDT,181,5.90000,77.00000,,,,
2021-03-19 23:34:25 MDT,182,6.10000,75.00000,,,,
2021-03-19 23:39:25 MDT,183,5.70000,78.00000,,,,
2021-03-19 23:44:26 MDT,184,5.20000,82.00000,,,,
2021-03-19 23:49:27 MDT,185,4.90000,83.00000,,,,
2021-03-19 23:54:28 MDT,186,4.70000,84.00000,,,,
2021-03-19 23:59:28 MDT,187,4.40000,85.00000,,,,
2021-03-20 00:04:29 MDT,188,4.30000,87.00000,,,,
2021-03-20 00:09:29 MDT,189,4.10000,87.00000,,,,
2021-03-20 00:14:30 MDT,190,4.00000,87.00000,,,,
2021-03-20 00:19:30 MDT,191,4.00000,87.00000,,,,
2021-03-20 00:24:31 MDT,192,3.90000,87.00000,,,,
2021-03-20 00:29:31 MDT,193,4.00000,87.00000,,,,
2021-03-20 00:34:32 MDT,194,3.90000,87.00000,,,,
2021-03-20 00:39:33 MDT,195,4.00000,87.00000,,,,
2021-03-20 00:44:33 MDT,196,4.00000,87.00000,,,,
2021-03-20 00:49:34 MDT,197,4.30000,87.00000,,,,
2021-03-20 00:54:34 MDT,198,4.60000,87.00000,,,,
2021-03-20 00:59:35 MDT,199,4.60000,86.00000,,,,
2021-03-20 01:04:35 MDT,200,4.10000,87.00000,,,,
2021-03-20 01:09:36 MDT,201,3.90000,87.00000,,,,
2021-03-20 01:14:36 MDT,202,3.50000,87.00000,,,,
2021-03-20 01:19:37 MDT,203,3.80000,87.00000,,,,
2021-03-20 01:24:37 MDT,204,4.30000,87.00000,,,,
2021-03-20 01:29:38 MDT,205,4.20000,87.00000,,,,
2021-03-20 01:34:38 MDT,206,4.00000,87.00000,,,,
2021-03-20 01:39:39 MDT,207,4.10000,87.00000,,,,
2021-03-20 01:44:39 MDT,208,3.70000,87.00000,,,,
2021-03-20 01:49:40 MDT,209,3.50000,87.00000,,,,
2021-03-20 01:54:41 MDT,210,3.70000,87.00000,,,,
2021-03-20 01:59:41 MDT,211,3.60000,87.00000,,,,
2021-03-20 02:04:42 MDT,212,3.70000,87.00000,,,,
2021-03-20 02:09:43 MDT,213,3.90000,87.00000,,,,
2021-03-20 02:14:43 MDT,214,4.00000,87.00000,,,,
2021-03-20 02:19:44 MDT,215,3.80000,87.00000,,,,
2021-03-20 02:24:44 MDT,216,3.70000,87.00000,,,,
2021-03-20 02:29:45 MDT,217,3.70000,87.00000,,,,
2021-03-20 02:34:45 MDT,218,3.80000,87.00000,,,,
2021-03-20 02:39:45 MDT,219,4.20000,87.00000,,,,
2021-03-20 02:44:46 MDT,220,4.40000,87.00000,,,,
2021-03-20 02:49:46 MDT,221,4.70000,87.00000,,,,
2021-03-20 02:54:47 MDT,222,4.90000,86.00000,,,,
2021-03-20 02:59:48 MDT,223,4.60000,87.00000,,,,
2021-03-20 03:04:48 MDT,224,4.20000,87.00000,,,,
2021-03-20 03:09:48 MDT,225,3.80000,87.00000,,,,
2021-03-20 03:14:49 MDT,226,4.00000,87.00000,,,,
2021-03-20 03:19:49 MDT,227,4.20000,87.00000,,,,
2021-03-20 03:24:50 MDT,228,4.30000,87.00000,,,,
2021-03-20 03:29:50 MDT,229,4.50000,87.00000,,,,
2021-03-20 03:34:50 MDT,230,4.90000,85.00000,,,,
2021-03-20 03:39:51 MDT,231,4.70000,86.00000,,,,
2021-03-20 03:44:52 MDT,232,4.50000,86.00000,,,,
2021-03-20 03:49:52 MDT,233,4.10000,87.00000,,,,
2021-03-20 03:54:52 MDT,234,4.40000,87.00000,,,,
2021-03-20 03:59:53 MDT,235,4.70000,86.00000,,,,
2021-03-20 04:04:53 MDT,236,4.50000,87.00000,,,,
2021-03-20 04:09:54 MDT,237,4.50000,86.00000,,,,
2021-03-20 04:14:55 MDT,238,4.10000,87.00000,,,,
2021-03-20 04:19:55 MDT,239,3.70000,87.00000,,,,
2021-03-20 04:24:56 MDT,240,3.40000,87.00000,,,,
2021-03-20 04:29:56 MDT,241,3.20000,87.00000,,,,
2021-03-20 04:34:57 MDT,242,3.10000,87.00000,,,,
2021-03-20 04:39:57 MDT,243,3.00000,87.00000,,,,
2021-03-20 04:44:58 MDT,244,2.80000,87.00000,,,,
2021-03-20 04:49:58 MDT,245,2.60000,87.00000,,,,
2021-03-20 04:54:59 MDT,246,2.50000,87.00000,,,,
2021-03-20 05:00:00 MDT,247,2.50000,87.00000,,,,
2021-03-20 05:05:00 MDT,248,2.40000,87.00000,,,,
2021-03-20 05:10:01 MDT,249,2.50000,87.00000,,,,
2021-03-20 05:15:01 MDT,250,2.60000,87.00000,,,,
2021-03-20 05:20:03 MDT,251,2.90000,87.00000,,,,
2021-03-20 05:25:03 MDT,252,3.20000,87.00000,,,,
2021-03-20 05:30:04 MDT,253,3.10000,87.00000,,,,
2021-03-20 05:35:04 MDT,254,3.20000,87.00000,,,,
2021-03-20 05:40:05 MDT,255,3.10000,87.00000,,,,
2021-03-20 05:45:06 MDT,256,3.10000,87.00000,,,,
2021-03-20 05:50:07 MDT,257,3.10000,87.00000,,,,
2021-03-20 05:55:07 MDT,258,3.10000,87.00000,,,,
2021-03-20 06:00:08 MDT,259,3.00000,87.00000,,,,
2021-03-20 06:05:08 MDT,260,3.10000,87.00000,,,,
2021-03-20 06:10:09 MDT,261,3.10000,87.00000,,,,
2021-03-20 06:15:09 MDT,262,3.00000,87.00000,,,,
2021-03-20 06:20:10 MDT,263,3.10000,87.00000,,,,
2021-03-20 06:25:11 MDT,264,3.00000,87.00000,,,,
2021-03-20 06:30:11 MDT,265,3.00000,87.00000,,,,
2021-03-20 06:35:12 MDT,266,3.00000,87.00000,,,,
2021-03-20 06:40:12 MDT,267,3.00000,87.00000,,,,
2021-03-20 06:45:13 MDT,268,2.80000,87.00000,,,,
2021-03-20 06:50:13 MDT,269,3.20000,87.00000,,,,
2021-03-20 06:55:14 MDT,270,3.20000,87.00000,,,,
2021-03-20 07:00:14 MDT,271,3.10000,87.00000,,,,
2021-03-20 07:05:15 MDT,272,3.20000,87.00000,,,,
2021-03-20 07:10:15 MDT,273,3.50000,87.00000,,,,
2021-03-20 07:15:16 MDT,274,3.70000,87.00000,,,,
2021-03-20 07:20:16 MDT,275,3.40000,87.00000,,,,
2021-03-20 07:25:17 MDT,276,3.50000,87.00000,,,,
2021-03-20 07:30:17 MDT,277,3.40000,87.00000,,,,
2021-03-20 07:35:18 MDT,278,3.20000,87.00000,,,,
2021-03-20 07:40:18 MDT,279,3.20000,87.00000,,,,
2021-03-20 07:45:19 MDT,280,3.80000,87.00000,,,,
2021-03-20 07:50:19 MDT,281,4.00000,87.00000,,,,
2021-03-20 07:55:20 MDT,282,3.80000,87.00000,,,,
2021-03-20 08:00:20 MDT,283,3.60000,87.00000,,,,
2021-03-20 08:05:20 MDT,284,3.80000,87.00000,,,,
2021-03-20 08:10:21 MDT,285,3.30000,87.00000,,,,
2021-03-20 08:15:21 MDT,286,3.10000,87.00000,,,,
2021-03-20 08:20:22 MDT,287,3.60000,87.00000,,,,
2021-03-20 08:25:23 MDT,288,4.00000,87.00000,,,,
2021-03-20 08:30:23 MDT,289,4.10000,87.00000,,,,
2021-03-20 08:35:24 MDT,290,4.10000,87.00000,,,,
2021-03-20 08:40:24 MDT,291,3.80000,87.00000,,,,
2021-03-20 08:45:25 MDT,292,3.90000,87.00000,,,,
2021-03-20 08:50:25 MDT,293,3.80000,87.00000,,,,
2021-03-20 08:55:26 MDT,294,3.70000,87.00000,,,,
2021-03-20 09:00:26 MDT,295,3.60000,87.00000,,,,
2021-03-20 09:05:27 MDT,296,3.70000,87.00000,,,,
2021-03-20 09:10:28 MDT,297,3.80000,87.00000,,,,
2021-03-20 09:15:28 MDT,298,4.00000,87.00000,,,,
2021-03-20 09:20:28 MDT,299,4.10000,87.00000,,,,
2021-03-20 09:25:29 MDT,300,4.70000,87.00000,,,,
2021-03-20 09:30:29 MDT,301,5.50000,86.00000,,,,
2021-03-20 09:35:30 MDT,302,6.10000,82.00000,,,,
2021-03-20 09:40:30 MDT,303,6.30000,81.00000,,,,
2021-03-20 09:45:31 MDT,304,6.00000,81.00000,,,,
2021-03-20 09:50:32 MDT,305,5.60000,83.00000,,,,
2021-03-20 09:55:32 MDT,306,4.30000,86.00000,,,,
2021-03-20 10:00:33 MDT,307,3.80000,87.00000,,,,
2021-03-20 10:05:33 MDT,308,3.60000,87.00000,,,,
2021-03-20 10:10:34 MDT,309,3.40000,87.00000,,,,
2021-03-20 10:15:34 MDT,310,3.30000,87.00000,,,,
2021-03-20 10:20:35 MDT,311,3.30000,87.00000,,,,
2021-03-20 10:25:36 MDT,312,3.40000,87.00000,,,,
2021-03-20 10:30:36 MDT,313,3.50000,87.00000,,,,
2021-03-20 10:35:37 MDT,314,3.80000,87.00000,,,,
2021-03-20 10:40:37 MDT,315,4.30000,87.00000,,,,
2021-03-20 10:45:38 MDT,316,4.70000,87.00000,,,,
2021-03-20 10:50:39 MDT,317,5.10000,88.00000,,,,
2021-03-20 10:55:39 MDT,318,5.20000,88.00000,,,,
2021-03-20 11:00:40 MDT,319,5.10000,88.00000,,,,
2021-03-20 11:05:40 MDT,320,4.50000,87.00000,,,,
2021-03-20 11:10:41 MDT,321,4.20000,87.00000,,,,
2021-03-20 11:15:42 MDT,322,4.10000,87.00000,,,,
2021-03-20 11:20:43 MDT,323,3.80000,87.00000,,,,
2021-03-20 11:25:43 MDT,324,3.90000,87.00000,,,,
2021-03-20 11:30:43 MDT,325,3.80000,87.00000,,,,
2021-03-20 11:35:44 MDT,326,3.60000,87.00000,,,,
2021-03-20 11:40:45 MDT,327,3.50000,87.00000,,,,
2021-03-20 11:45:45 MDT,328,3.40000,87.00000,,,,
2021-03-20 11:50:46 MDT,329,3.50000,87.00000,,,,
2021-03-20 11:55:46 MDT,330,4.00000,87.00000,,,,
2021-03-20 12:00:47 MDT,331,4.40000,87.00000,,,,
2021-03-20 12:05:47 MDT,332,4.90000,87.00000,,,,
2021-03-20 12:10:48 MDT,333,4.60000,87.00000,,,,
2021-03-20 12:15:48 MDT,334,4.60000,87.00000,,,,
2021-03-20 12:20:49 MDT,335,4.50000,87.00000,,,,
2021-03-20 12:25:49 MDT,336,4.50000,87.00000,,,,
2021-03-20 12:30:50 MDT,337,4.80000,87.00000,,,,
2021-03-20 12:35:50 MDT,338,5.40000,88.00000,,,,
2021-03-20 12:40:51 MDT,339,6.20000,88.00000,,,,
2021-03-20 12:45:51 MDT,340,6.80000,82.00000,,,,
2021-03-20 12:50:52 MDT,341,6.80000,79.00000,,,,
2021-03-20 12:55:52 MDT,342,6.70000,79.00000,,,,
2021-03-20 13:00:53 MDT,343,6.50000,81.00000,,,,
2021-03-20 13:05:53 MDT,344,6.60000,83.00000,,,,
2021-03-20 13:10:54 MDT,345,6.70000,80.00000,,,,
2021-03-20 13:15:54 MDT,346,7.50000,80.00000,,,,
2021-03-20 13:20:55 MDT,347,8.00000,75.00000,,,,
2021-03-20 13:25:55 MDT,348,8.40000,75.00000,,,,
2021-03-20 13:30:55 MDT,349,8.40000,75.00000,,,,
2021-03-20 13:35:56 MDT,350,8.40000,75.00000,,,,
2021-03-20 13:40:57 MDT,351,8.10000,72.00000,,,,
2021-03-20 13:45:57 MDT,352,7.60000,76.00000,,,,
2021-03-20 13:50:58 MDT,353,7.20000,75.00000,,,,
2021-03-20 13:55:58 MDT,354,6.90000,80.00000,,,,
2021-03-20 14:00:59 MDT,355,6.70000,77.00000,,,,
2021-03-20 14:05:59 MDT,356,6.20000,83.00000,,,,
2021-03-20 14:11:00 MDT,357,6.60000,84.00000,,,,
2021-03-20 14:16:00 MDT,358,6.90000,83.00000,,,,
2021-03-20 14:21:01 MDT,359,6.80000,84.00000,,,,
2021-03-20 14:26:01 MDT,360,6.80000,82.00000,,,,
2021-03-20 14:31:01 MDT,361,7.00000,78.00000,,,,
2021-03-20 14:36:02 MDT,362,6.90000,84.00000,,,,
2021-03-20 14:41:03 MDT,363,7.30000,80.00000,,,,
2021-03-20 14:46:03 MDT,364,8.00000,79.00000,,,,
2021-03-20 14:51:04 MDT,365,8.50000,75.00000,,,,
2021-03-20 14:56:04 MDT,366,8.20000,73.00000,,,,
2021-03-20 15:01:05 MDT,367,7.90000,81.00000,,,,
2021-03-20 15:06:06 MDT,368,7.90000,78.00000,,,,
2021-03-20 15:11:06 MDT,369,7.60000,75.00000,,,,
2021-03-20 15:16:06 MDT,370,7.40000,75.00000,,,,
2021-03-20 15:21:07 MDT,371,7.30000,73.00000,,,,
2021-03-20 15:26:07 MDT,372,7.80000,70.00000,,,,
2021-03-20 15:31:08 MDT,373,7.50000,68.00000,,,,
2021-03-20 15:36:08 MDT,374,7.10000,76.00000,,,,
2021-03-20 15:41:09 MDT,375,6.70000,75.00000,,,,
2021-03-20 15:46:09 MDT,376,6.60000,78.00000,,,,
2021-03-20 15:51:10 MDT,377,6.40000,73.00000,,,,
2021-03-20 15:56:11 MDT,378,6.40000,81.00000,,,,
2021-03-20 16:01:11 MDT,379,6.50000,80.00000,,,,
2021-03-20 16:06:12 MDT,380,6.30000,82.00000,,,,
2021-03-20 16:11:12 MDT,381,6.20000,79.00000,,,,
2021-03-20 16:16:13 MDT,382,6.30000,75.00000,,,,
2021-03-20 16:21:13 MDT,383,6.40000,72.00000,,,,
2021-03-20 16:26:14 MDT,384,6.40000,73.00000,,,,
2021-03-20 16:31:15 MDT,385,6.60000,74.00000,,,,
2021-03-20 16:36:15 MDT,386,6.40000,70.00000,,,,
2021-03-20 16:41:16 MDT,387,6.20000,69.00000,,,,
2021-03-20 16:46:16 MDT,388,6.60000,69.00000,,,,
2021-03-20 16:51:16 MDT,389,7.10000,66.00000,,,,
2021-03-20 16:56:17 MDT,390,7.40000,67.00000,,,,
2021-03-20 17:01:17 MDT,391,7.70000,65.00000,,,,
2021-03-20 17:06:18 MDT,392,7.70000,66.00000,,,,
2021-03-20 17:11:18 MDT,393,7.60000,70.00000,,,,
2021-03-20 17:16:19 MDT,394,7.40000,69.00000,,,,
2021-03-20 17:21:19 MDT,395,7.00000,72.00000,,,,
2021-03-20 17:26:20 MDT,396,6.70000,72.00000,,,,
2021-03-20 17:31:20 MDT,397,6.80000,69.00000,,,,
2021-03-20 17:36:21 MDT,398,7.00000,66.00000,,,,
2021-03-20 17:41:21 MDT,399,6.90000,67.00000,,,,
2021-03-20 17:46:22 MDT,400,6.60000,69.00000,,,,
2021-03-20 17:51:22 MDT,401,6.30000,72.00000,,,,
2021-03-20 17:56:23 MDT,402,6.40000,71.00000,,,,
2021-03-20 18:01:23 MDT,403,6.80000,69.00000,,,,
2021-03-20 18:06:24 MDT,404,6.90000,68.00000,,,,
2021-03-20 18:11:25 MDT,405,7.00000,68.00000,,,,
2021-03-20 18:16:26 MDT,406,6.50000,69.00000,,,,
2021-03-20 18:21:26 MDT,407,6.60000,68.00000,,,,
2021-03-20 18:26:27 MDT,408,6.90000,66.00000,,,,
2021-03-20 18:31:27 MDT,409,6.90000,68.00000,,,,
2021-03-20 18:36:28 MDT,410,6.70000,67.00000,,,,
2021-03-20 18:41:28 MDT,411,6.80000,69.00000,,,,
2021-03-20 18:46:29 MDT,412,6.70000,70.00000,,,,
2021-03-20 18:51:29 MDT,413,6.50000,70.00000,,,,
2021-03-20 18:56:30 MDT,414,6.20000,74.00000,,,,
2021-03-20 19:01:31 MDT,415,6.10000,72.00000,,,,
2021-03-20 19:06:32 MDT,416,6.10000,73.00000,,,,
2021-03-20 19:11:32 MDT,417,5.90000,74.00000,,,,
2021-03-20 19:16:32 MDT,418,5.80000,72.00000,,,,
2021-03-20 19:21:33 MDT,419,5.70000,76.00000,,,,
2021-03-20 19:26:34 MDT,420,5.80000,76.00000,,,,
2021-03-20 19:31:34 MDT,421,5.80000,73.00000,,,,
2021-03-20 19:36:35 MDT,422,5.90000,74.00000,,,,
2021-03-20 19:41:35 MDT,423,5.50000,78.00000,,,,
